id,created_at,screen_name,full_text,favorite_count,retweet_count,location,bounding_box
1059070241307799552,2018-11-04 13:09:56,mhfrady,"@espn @MartyCubaBAD5 @landryyy14 Regardless of score or school, you have to love the passion.

Go Dawgs!",0,0,,
1059070692547837953,2018-11-04 13:11:44,awillzz_,So dope https://t.co/brrsdzN6t7,0,0,,
1059072269425803266,2018-11-04 13:18:00,LosMigos301,@espn @landryyy14 But did it help them win? Absolutely not!!!,0,0,,
1059076477122174978,2018-11-04 13:34:43,LA_PODEROSAAA,Samoans are like my favorite ppl https://t.co/o8NwC1f1VL,1,0,"New Jersey, USA, United States","{'type': 'Polygon', 'coordinates': [[[-75.563587, 38.788657], [-73.88506, 38.788657], [-73.88506, 41.357424], [-75.563587, 41.357424]]]}"
1059079393279062016,2018-11-04 13:46:18,MLB_babe02,I LOVE !!!! https://t.co/3pQULefLhA,1,0,,
1059080075046461441,2018-11-04 13:49:01,_ThePorterHouse,All that to get smacked 29-0 lol https://t.co/llCAKqjVBR,0,0,,
1059081709101170689,2018-11-04 13:55:30,matthewkcook,@espn @ESPNCFB @landryyy14 It didn't work unfortunately.  #GoDawgs #GeorgiaFootball #SECCHAMPIONSHIP,1,0,,
1059083399116320768,2018-11-04 14:02:13,TaylorTheBLERD,This was just 🔥🔥❤️💪🏾 https://t.co/SUCql3djwy,0,0,"Dallas, TX, United States","{'type': 'Polygon', 'coordinates': [[[-96.977527, 32.620678], [-96.54598, 32.620678], [-96.54598, 33.019039], [-96.977527, 33.019039]]]}"
1059083882081988610,2018-11-04 14:04:08,GeoTwoTimes,This shit litt https://t.co/W8g7PUSat0,1,0,,
1059084543322439683,2018-11-04 14:06:46,AnthonyF712,@NolaSignGuy this could be you! https://t.co/Pybo4w8qA9,0,0,,
1059084820087799808,2018-11-04 14:07:52,Blake2Awesome,"Every time they do this, they catch an L. Maybe it’s time to retire the LSU Haka 😂🤷🏽‍♂️ https://t.co/Yh9xj0FhYa",1,0,"Milwaukee, WI, United States","{'type': 'Polygon', 'coordinates': [[[-88.070827, 42.920822], [-87.863758, 42.920822], [-87.863758, 43.1926225], [-88.070827, 43.1926225]]]}"
1059085646441181184,2018-11-04 14:11:09,fringfurter,@espn @landryyy14 Bama: https://t.co/3S3T6EWsq0,3,0,,
1059086252039958530,2018-11-04 14:13:34,chrismintz87,Think the family is more pumped than the team https://t.co/o5LFftNOAk,6,4,,
1059087236380135425,2018-11-04 14:17:28,YahBoyFrankieD,Most yards gained all night by LSU. https://t.co/vgH5Mt0zmF,0,0,,
1059087301219880960,2018-11-04 14:17:44,Tev_TheHandsome,This didn’t help.😕 https://t.co/fuPPtnICFv,1,0,,
1059089122432823297,2018-11-04 14:24:58,Devon127Owen,@RayRayRVA tailgating today https://t.co/Ne8rCxXkkP,1,0,,
1059090773466103808,2018-11-04 14:31:32,TTG_JON,Does Cabell midland do this 😂😂 https://t.co/ngX5a4NcHd,0,0,"Evansville, IN, United States","{'type': 'Polygon', 'coordinates': [[[-87.699649, 37.9239819], [-87.449732, 37.9239819], [-87.449732, 38.082951], [-87.699649, 38.082951]]]}"
1059091396509003776,2018-11-04 14:34:00,PatternPapi,Haka is amazing to see. #culture https://t.co/30SND6yXCZ,1,1,"Queens, NY, United States","{'type': 'Polygon', 'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}"
1059093767725158400,2018-11-04 14:43:25,EatGreedyFit,Niggas left all this energy in the parking lot. https://t.co/mqtv31zf1Z,0,0,,
1059094544631975936,2018-11-04 14:46:31,PKnappy,Didn't help https://t.co/AJkZoKjzVC,1,0,,
1059095249295998977,2018-11-04 14:49:19,LaneBurns100,29-0 https://t.co/HVr4rh4ljF,1,0,,
1059097581182246916,2018-11-04 14:58:35,RolinLuke,Don’t like LSWho butttt this is awesomeeee https://t.co/sVfwQ5l0Md,0,0,"Georgia, USA, United States","{'type': 'Polygon', 'coordinates': [[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]}"
1059097604145987584,2018-11-04 14:58:40,RastaLijj3,This shit got me hype 😈🔥 https://t.co/qBE5pLk9K9,0,0,,
1059097927165988865,2018-11-04 14:59:57,uknomeBIG,@espn @landryyy14 Every time I see this ........ #FOE 😁👏🏾👏🏾👏🏾,0,0,,
1059098378343276544,2018-11-04 15:01:45,JSchuzer,@espn @landryyy14 Too bad that was the best performance by LSU last night. 😂,2,1,,
1059098442134368256,2018-11-04 15:02:00,__kingnetta,But did anyone see little man???🥰 i love everything about this video!! https://t.co/tN5ASIKkuk,0,0,,
1059099338062905344,2018-11-04 15:05:33,jmsmith45,So badass https://t.co/n6kb45y4Hs,0,0,"Ohio, USA, United States","{'type': 'Polygon', 'coordinates': [[[-84.8203089, 38.403186], [-80.518626, 38.403186], [-80.518626, 42.327133], [-84.8203089, 42.327133]]]}"
1059099689444884480,2018-11-04 15:06:57,KyleDillard8,Imagine seeing a whole high school team doing this 😳 https://t.co/pMIfCrwC8y,1,0,"North Carolina, USA, United States","{'type': 'Polygon', 'coordinates': [[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]}"
1059101243224875008,2018-11-04 15:13:08,joeynowak,Inject it into my veins https://t.co/p1Ov04Gyku,1,0,,
1059103109903859712,2018-11-04 15:20:33,claydrake,@espn @landryyy14 🔥 is right!,0,0,,
1059103521222676480,2018-11-04 15:22:11,Subzer0jr,The little boy in the middle though 😍😍💙 https://t.co/pLExSybmpY,3,1,,
1059103650180669444,2018-11-04 15:22:42,TheRealDamarcus,did all that shit &amp; got they ass spanked https://t.co/wh8g0a8fQz,0,0,,
1059104947806060544,2018-11-04 15:27:51,ChelseaPittman_,@espn @ESPNCFB @landryyy14 @HiRezPrettyHair,0,0,,
1059106649405706242,2018-11-04 15:34:37,_xChynax,ew lol https://t.co/0UnO5ivjae,4,1,,
1059107519694540801,2018-11-04 15:38:04,JdotBrant,This is is bad ass https://t.co/HiaKS1evYI,0,0,,
1059108284748177408,2018-11-04 15:41:07,packrfan4,@espn @landryyy14 Maybe they should put it back in the closet.,0,0,,
1059109076699762688,2018-11-04 15:44:15,Awskii,Let me get one of these dudes as a workout partner. https://t.co/9BS3Lpy0fC,0,0,,
1059110363189391361,2018-11-04 15:49:22,_kvng_nick_,L https://t.co/TDr4Rc677I,0,0,,
1059112267684421632,2018-11-04 15:56:56,TooMuchPowell,Lmfao they gave themselves sweat stains for the rest of the night just to lose by 30 https://t.co/XnusTfpili,0,0,,
1059112531854348288,2018-11-04 15:57:59,vargas1616,Not my culture but still love and appreciate this 😍🔥 https://t.co/h1Hs30jtQN,2,1,,
1059113383914598400,2018-11-04 16:01:22,Ghris_,All that just to get a mud hole stomped in they ass lol #RollTide 🐘 https://t.co/iKw42PcYVv,0,1,,
1059113554031378436,2018-11-04 16:02:03,jamesMday,@espn @ESPNCFB @landryyy14 So much for that!,0,0,"Sint-Pieters-Woluwe, België, Belgium","{'type': 'Polygon', 'coordinates': [[[4.404514, 50.8184833], [4.4763174, 50.8184833], [4.4763174, 50.848599899999996], [4.404514, 50.848599899999996]]]}"
1059114132480385024,2018-11-04 16:04:21,Only1County,@espn @landryyy14 29-0,0,0,,
1059117135224627200,2018-11-04 16:16:17,CaptJimStiber,@espn @landryyy14 Yes... but it didn’t help and now it just looks silly...,0,0,,
1059118564253282305,2018-11-04 16:21:57,YoungRecklesTek,@Optimus_Val https://t.co/MyYJJrEF62,0,0,,
1059118637263523840,2018-11-04 16:22:15,kole32_,Maui an LSU fan https://t.co/BSFX2i5MBL,0,0,"Missouri, USA, United States","{'type': 'Polygon', 'coordinates': [[[-95.774704, 35.995476], [-89.098843, 35.995476], [-89.098843, 40.613641], [-95.774704, 40.613641]]]}"
1059121624748843008,2018-11-04 16:34:07,Joshy_J,The bills need to get a Samoan https://t.co/bH9hRuJCIh,4,0,,
1059122011719516161,2018-11-04 16:35:39,ColtsWithGrant,@espn @DraftDiamonds @landryyy14 https://t.co/fvVh0K9DXw,0,0,,
1059122814995910662,2018-11-04 16:38:51,PeterTelesco,brb while I find a wall to run through real quick... https://t.co/PO7MYfVCO5,0,0,,
1059123120999563265,2018-11-04 16:40:04,beaverjuice77,Too bad their offense wasn’t back. https://t.co/Y8DGJcNEdu,0,0,,
1059124737291546628,2018-11-04 16:46:29,macieryan02,Does anyone see the little kid doing this in the middle of all of them? I love it 😭 https://t.co/ZwIGkI4nTO,5,1,"Troy, AL, United States","{'type': 'Polygon', 'coordinates': [[[-86.0181313, 31.755197], [-85.930803, 31.755197], [-85.930803, 31.857919], [-86.0181313, 31.857919]]]}"
1059125082600235010,2018-11-04 16:47:51,LilHaitiTing,all that for 29-0 https://t.co/a6Vz9dT2cd,2,0,,
1059125941333483520,2018-11-04 16:51:16,Tygs_,LSU Haka? 🤦🏽‍♂️ masii... pls stop! https://t.co/rWb7eaxuj1,2,0,,
1059132368705880064,2018-11-04 17:16:49,delisaia96,The Culture Got Drip 💧 https://t.co/3MJtCVWTB5,0,0,,
1059132710487236610,2018-11-04 17:18:10,jsdokkan,@Bobcat8403 @espn @UoKnowsBest @landryyy14 Well you were wrong lol,0,0,,
1059132792091631617,2018-11-04 17:18:30,jsdokkan,@GoinsMckinley @espn @landryyy14 29-0 lol,0,0,,
1059132939248779265,2018-11-04 17:19:05,jsdokkan,@Mom2JackJill @espn @landryyy14 More like little kittens lol,0,0,,
1059133464417583104,2018-11-04 17:21:10,jsdokkan,@DFWAlex2289 @espn @landryyy14 By 29 lol,0,0,,
1059133611545378816,2018-11-04 17:21:45,jsdokkan,@TFialho195 @espn @ESPNCFB @landryyy14 29-0 lol,2,1,,
1059133707666317313,2018-11-04 17:22:08,jsdokkan,@itsBRANDN @espn @landryyy14 29-0 lol,0,0,,
1059134891403759618,2018-11-04 17:26:50,YALL_AINT_SHIT_,Just to see them get smoked https://t.co/5VWwWoKrbb,0,0,,
1059136900982824962,2018-11-04 17:34:49,lifeasautumnn,All this to do nothing literally https://t.co/kvrLDlRjSm,1,0,,
1059137395721990147,2018-11-04 17:36:47,_whoiskearia,This is so cool. Too bad they did all that for nothing https://t.co/XUQ5n2LHfw,3,1,,
1059137993666187264,2018-11-04 17:39:10,jeremy_bracket,🔥🔥🔥🔥 https://t.co/9ljNoQhgN4,0,0,,
1059140048556310528,2018-11-04 17:47:20,GahDamnTeddy,"1. Captions wrong 
2. 29-0 https://t.co/GANE2Kw6uW",0,0,,
1059140758903517184,2018-11-04 17:50:09,gabriel10854952,💪🏼✊🏼💯 https://t.co/V3opBlQfJK,0,0,,
1059143659310899200,2018-11-04 18:01:40,realcoachgreen,But they lost... https://t.co/hPoCRfzPW6,0,0,,
1059145759319187456,2018-11-04 18:10:01,dwaredoesit_,Imagine doing the Haka then getting smacced by 29. #RollTide https://t.co/5y8WzK4OFF,2,2,,
1059145938701373440,2018-11-04 18:10:44,DukeOfDrinkswel,This will always be awesome https://t.co/ENIz9LckIL,0,0,,
1059147873273683973,2018-11-04 18:18:25,BigSqueezeO,29-0 https://t.co/JRWOU1KpO6,0,0,,
1059148438313549824,2018-11-04 18:20:40,SeanTufu,Love my culture!!!!! #Polynesia #samoa https://t.co/rnEIHCGfzQ,0,0,"Conway, AR, United States","{'type': 'Polygon', 'coordinates': [[[-92.537713, 35.018058], [-92.323965, 35.018058], [-92.323965, 35.128165], [-92.537713, 35.128165]]]}"
1059148460090372102,2018-11-04 18:20:45,_Icarus376,Don’t claim shit y’all have nothing to do with https://t.co/MSV4uYMixi,0,0,,
1059149364944343040,2018-11-04 18:24:21,OfficialCJDavis,Samoans are a whole different breed and energy on another level 💯 https://t.co/7jrcIpFVZW,3,1,,
1059151636277481472,2018-11-04 18:33:22,ImTonyBigHomie,They can’t keep losing and doing this lol https://t.co/sPbvXrlfKw,0,0,,
1059152510039003136,2018-11-04 18:36:51,seantrecker1,@espn @landryyy14 29-0 #RollTide,0,0,,
1059153357384777728,2018-11-04 18:40:13,Daam1en,I shoulda went to lsu damn https://t.co/TxlmkPZS8Y,1,0,,
1059153650398961664,2018-11-04 18:41:23,david_giroir,when you see your ya boy walk in the bar https://t.co/taso0JQDzC,3,0,,
1059154277032091648,2018-11-04 18:43:52,MissGManz,Wtf???? LSU haka....??? https://t.co/hOxHmjg9GA,0,0,,
1059154911085187084,2018-11-04 18:46:23,Jabbar___,Got they ass whooped https://t.co/HXdsesvSaR,0,0,,
1059155942581903361,2018-11-04 18:50:29,10minmanicure,@espn @landryyy14 Wish it had worked.💃🏼💃🏼💃🏼,0,0,,
1059158434879221760,2018-11-04 19:00:23,Isaac_Sierra_,They lost https://t.co/1Rl0zTc08u,0,0,,
1059159684232306688,2018-11-04 19:05:21,Dannyboyy34,Damn that little kid in the middle.  I wouldn’t want to mess with him https://t.co/RWAtTAOErw,2,0,,
1059160438716358662,2018-11-04 19:08:21,Rush4chris,"@espn @landryyy14 Good to see that got that down pat, maybe focus on the game now..lol",0,0,,
1059162904325431298,2018-11-04 19:18:09,moneyteamB79,Idk why this shit dope.. but it is https://t.co/RNhEGT3TVL,1,0,,
1059164014809243648,2018-11-04 19:22:34,cristian98_co_b,This is dope af. But that lil kid in the back is the future for this family. He was in it 💯🔥 https://t.co/r499XPWrTt,0,0,,
1059165487286886402,2018-11-04 19:28:25,coachboone37,If only this translated into points! https://t.co/0A9NVK83OC,2,0,,
1059165743282118656,2018-11-04 19:29:26,_TaylorLowery,Lol https://t.co/GtxEFYm2bu,0,0,,
1059166333747773445,2018-11-04 19:31:46,Live_Slow1012,The first time they did it was more intense.... niggaz ain’t know what was about to happen... https://t.co/jFoDAq0p5f,0,0,,
1059170533156286469,2018-11-04 19:48:28,coreywheeler85,Doesnt work lmfao https://t.co/sKrXyBUfzB,1,0,,
1059170972908093440,2018-11-04 19:50:13,rckdrchrdsn,welp https://t.co/suPxzuq9Sx,0,1,,
1059172556673048579,2018-11-04 19:56:30,Thed706,🔥🔥 this would really get me hyped seeing this in person https://t.co/kp51oCuKSG,1,0,,
1059173490509533185,2018-11-04 20:00:13,Komaconner,@espn @landryyy14 No no this the Haka from New Zealand Maori.  We are taught many different Haka from childhood https://t.co/e3zmp9UKgh,51,0,,
1059174098067177472,2018-11-04 20:02:38,ThatsJunior91,Can’t Beat Tradition !! https://t.co/Bkpx5UzQLh,0,0,,
1059178025017847818,2018-11-04 20:18:14,LitworthActual,Glad they lost. https://t.co/MIDhU7sj4l,0,0,,
1059179351986655233,2018-11-04 20:23:30,FifpharoSpeaks,@espn @landryyy14 This must have been before they got draaaaaaaaged,0,0,,
1059181954443198465,2018-11-04 20:33:51,rjr3point0,Heehee - RTR. https://t.co/4S93GsuX7V,0,0,,
1059185590250352640,2018-11-04 20:48:18,dtuiasosopo,I see you Whit https://t.co/tCBMiDA5QW,1,0,,
1059186529552269312,2018-11-04 20:52:02,TDinsight,@espn @ESPNCFB @landryyy14 Maybe these guys should have been in uniform and on the field for LSU last night... #shutoutathome,0,0,,
1059187267581837312,2018-11-04 20:54:57,UW_BL23,Need sumthin in my life like this rn👀👀 https://t.co/tZgwqSUcmH,0,0,,
1059191887641231360,2018-11-04 21:13:19,iamataii,@espn @landryyy14 @espn can we at least get it right ... Maori indigenous Haka. LSU has no rights to the war dance ... 🤦🏽‍♂️,80,3,,
1059193278074105857,2018-11-04 21:18:51,kapiolanihk,tHe LsU hAkA 🚮 https://t.co/urwzrd2DdN,0,0,,
1059197011663249408,2018-11-04 21:33:41,Lease2740,"@espn @landryyy14 reminded me of my stays in New Zealand and the all blacks, but of course they
\ were better.",0,0,,
1059198884402982912,2018-11-04 21:41:07,SinaSuesue,"Braeden, is that you??? :) https://t.co/Yurkxg3xfl",1,0,"Paradise, NV, United States","{'type': 'Polygon', 'coordinates': [[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]]}"
1059199834614308869,2018-11-04 21:44:54,AKhatib90,But it didn’t work this time https://t.co/TLuVORHBNp,0,0,,
1059207504717144066,2018-11-04 22:15:22,a_queen_of_3,"I Can Watch These All Day , I Love Them . https://t.co/XEa10zzvkO",0,0,,
1059207903880642560,2018-11-04 22:16:58,Nofoagatotoa_,For the culture https://t.co/SdJJkDR8I0,1,1,,
1059209331734994945,2018-11-04 22:22:38,TheyloveDeeeee,Still got BUST🤣 https://t.co/nuLUGUz2ff,0,0,,
1059213056264286208,2018-11-04 22:37:26,AaronMc95296876,"@espn @landryyy14 😂😂😂😂😂 That was before the game, but what about after the game when BAMA shut them out 29-0?! 😂😂😂😂😂",0,0,,
1059213440500154368,2018-11-04 22:38:58,tmhawker,"We know I’m an LSU fan. But I cannot wrap my head around why as Samoans they’re doing Ka Mate, a historically Maori haka from New Zealand. When their native haka is the Siva Tau. https://t.co/rsWJ898azb",6,1,,
1059218122748489728,2018-11-04 22:57:34,PonifasioSamoa,BAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHHAAHAHHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHA YALL GETTING OUTTA HAND AHAHAHA https://t.co/qNnbaF1sqS,1,0,"Auckland, New Zealand, New Zealand","{'type': 'Polygon', 'coordinates': [[[174.161834, -37.292621], [175.550653, -37.292621], [175.550653, -35.898837], [174.161834, -35.898837]]]}"
1059226594567438336,2018-11-04 23:31:14,_amil_xoxo,Maori forever ❤️ https://t.co/Y57mb0eUcs,0,0,,
1059232363912327169,2018-11-04 23:54:09,_kenuhdee,Poly men? At LSU? 15 minutes from me? https://t.co/JSGCArxrEn,10,0,,
1059237344165822464,2018-11-05 00:13:57,KuramaNZ,LSU must be iwi from Stewart island or something https://t.co/UL1scClRIc,0,0,"Auckland, New Zealand, New Zealand","{'type': 'Polygon', 'coordinates': [[[174.161834, -37.292621], [175.550653, -37.292621], [175.550653, -35.898837], [174.161834, -35.898837]]]}"
1059238222000152576,2018-11-05 00:17:26,aniahlynn1,All I thought about was @hafa_gabe 😹 https://t.co/qrkfyEr79N,3,0,"Hagåtña, GU, Guam","{'type': 'Polygon', 'coordinates': [[[144.7284181, 13.46363], [144.767597, 13.46363], [144.767597, 13.4820429], [144.7284181, 13.4820429]]]}"
1059244740699480066,2018-11-05 00:43:20,WebDev_Rob_,I don’t know why this gets me so hype https://t.co/8u3CSdVkqA,1,0,,
1059245521376669696,2018-11-05 00:46:26,lagituaivapeni,lessssgoooo https://t.co/SjZL0OedO1,1,0,,
1059247347425832961,2018-11-05 00:53:42,_howardwhite3,lil man really fierce in the back https://t.co/yi2WZUT9D6,1,0,,
1059249349828493313,2018-11-05 01:01:39,SYRgwhite,I thought these were some light skin Cues https://t.co/eGHBHsch5J,0,0,,
1059251026639773696,2018-11-05 01:08:19,BangtanLena,Yall need to educate yourselves. This is a cultural dance. The Haka is the warrior dance of the Maori people. Do not belittle something that means a lot to people as LSU. Fuck ya @espn https://t.co/ZHmFQeaadE,0,0,,
1059254038535913472,2018-11-05 01:20:17,uso_TooSmooTh94,@espn @landryyy14 🤔 I wouldn't say it's LSU's haka... But it's a haka indeed. #PolyPride ✊,0,0,,
1059256233973178368,2018-11-05 01:29:00,cutie_cunt,Polynesian men really...wow so beautiful https://t.co/QKzARbOFSk,1,0,,
1059257551169175552,2018-11-05 01:34:14,spenHalll,All that for 0 points https://t.co/9G3kE3454i,5,0,"Fremont, NE, United States","{'type': 'Polygon', 'coordinates': [[[-96.573254, 41.413036], [-96.444738, 41.413036], [-96.444738, 41.4760994], [-96.573254, 41.4760994]]]}"
1059270502907183105,2018-11-05 02:25:42,bulls2020champs,@hanzyboi @espn @landryyy14 It ain't that serious guy,1,0,,
1059272749338656768,2018-11-05 02:34:38,nictheshaderoom,What the fuck is an LSU haka? Americans always want to take something sacred to other people and butcher. Go krump or something. https://t.co/66aXEeQuS7,332,55,,
1059274349100830721,2018-11-05 02:40:59,_sincerelyT_,Really hate y’all disrespected the Haka with this caption🙄 https://t.co/5VPAEB0TEl,0,0,,
1059278437188333568,2018-11-05 02:57:14,melissalongmore,Awwww the little boy https://t.co/xgYcxPloB9,0,0,,
1059280486839795712,2018-11-05 03:05:23,_LawsonLee,😳these niggas huge https://t.co/OQpPKIVxrH,0,0,,
1059284649699147777,2018-11-05 03:21:55,aem8912,ummm....try again. https://t.co/qHaGUiLaSn,1,0,,
1059287973974425600,2018-11-05 03:35:08,_KrisWithAK,caucasians have to claim everything 🤦🏾‍♂️ https://t.co/LTIlq6snhA,0,0,,
1059294536252510209,2018-11-05 04:01:12,CesteroJM,@espn @KevinCarter_93 @landryyy14 LSU haka is like Cleveland beignets. Just no.,2,0,,
1059295643967967232,2018-11-05 04:05:36,yd_ila,kakai kaunoa mooni 🤦‍♀️ https://t.co/3J7cljOjTt,2,0,,
1059296185368932352,2018-11-05 04:07:46,DESIGNED_MYSELF,I'm mad at LSU smh.. this will always be lit but damn smh https://t.co/zFMplPHWyW,0,0,,
1059299117707354113,2018-11-05 04:19:25,tjmatagi,"Please, STOP!! https://t.co/3rGskFmsem",1,0,,
1059307489257172992,2018-11-05 04:52:41,Andz_Sani,Wowe trying to claim something that's not even you're own can you all go and uppercut yourselves if you're going to do the haka then do it right do it with respect. https://t.co/DJoR1andWe,0,0,,
1059309174834819072,2018-11-05 04:59:22,YeahhhLex_,@lil_deharde https://t.co/rkZtxUnALD,1,0,,
1059309317168525312,2018-11-05 04:59:56,YMAhuncho,This 🔥🔥 https://t.co/9DzjU7nCRS,1,0,,
1059311297228095489,2018-11-05 05:07:48,kxxzyy,Y’all white folk know how to disrespect every culture publicly and not give one care whatsoever... https://t.co/cROqHvia4E,0,0,,
1059315563783024640,2018-11-05 05:24:46,nunyapisiniz,What in the world is this🤯🤯🤦‍♀️ https://t.co/HFc84C5TCv,0,0,,
1059316598853365763,2018-11-05 05:28:52,____losaaa,what is this bullshit? and then the audacity to get their face painted with 'tribal patterns' 💀 https://t.co/VIy7vmOcZz,1,0,,
1059319617175384064,2018-11-05 05:40:52,DroTheFresh33,@MattSaulsbury @espn @landryyy14 its not a pregame ritual tho🤦🏾‍♂️,21,0,,
1059320009674100736,2018-11-05 05:42:26,cvldflames,Lil man was gettin it https://t.co/BWBOTLdVte,0,0,,
1059320767647756288,2018-11-05 05:45:26,MattSaulsbury,"@BlurGangDro @espn @landryyy14 Ok Noah Webster, it’s a ceremonious-like dance performed in a specific order, and it happens BEFORE the game, so I’m gonna stick with my lax phrasing if that’s ok.",4,0,,
1059326566407143425,2018-11-05 06:08:29,Koach_Lee,@espn @landryyy14 Each culture has their own version of the HAKA/ WAR DANCE.  I love my Poly peeps. But represent your culture.,16,0,,
1059332197440782336,2018-11-05 06:30:51,YoungKeiaira,OK WEST &amp; BARTLETT 😭😂 https://t.co/1nPevi8GCz,2,0,"Houston, TX, United States","{'type': 'Polygon', 'coordinates': [[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]}"
1059332879086284800,2018-11-05 06:33:34,aikaeunt,@SeamusPoynton @espn @CollegeGameDay @landryyy14 😂😂😂😂💀,1,0,,
1059333162570964992,2018-11-05 06:34:42,cashwelldone,"me: *attempts to sleep*

my brain at whatever-late at night: https://t.co/X4SwILQfY0",0,0,,
1059337870337441792,2018-11-05 06:53:24,CateOwen,@512SportsJunkie @espn @landryyy14 Get in the sea,14,0,,
1059338402565251073,2018-11-05 06:55:31,StaceyGray11,"@espn ESPN please do some research, Haka has a lot of spiritual and traditional meaning to a lot of people... this is pretty offensive to many",12,0,,
1059339184337547264,2018-11-05 06:58:37,KaylaaNooHeart,@espn @landryyy14 Aw did you see the little boy in the middle ? So cute,0,0,,
1059358490022445057,2018-11-05 08:15:20,BEPalmore,"“The LSU Haka”
Fire the social media person ASAP 😂 https://t.co/ahms5t8Qxo",4,0,,
1059358621769728001,2018-11-05 08:15:52,MzNiner,@espn @DJUiagalelei @landryyy14 #TuaTagovailoa https://t.co/lGcJB3nkgF,0,0,,
1059365337815076864,2018-11-05 08:42:33,__kkaannaa,that’s my coach!!!! “Excuse me Mr.Principle” https://t.co/unT2f0580e,8,2,,
1059376916694654976,2018-11-05 09:28:33,Sjoesiahfinau,@espn @landryyy14 Yea nahhhhhhh... @espn https://t.co/U6yYnc2wuk,0,0,,
1059380121482612736,2018-11-05 09:41:17,kolone42,@espn @landryyy14 It’s not the “LSU haka”. Come on haoles.,10,0,,
1059392321488334848,2018-11-05 10:29:46,Ryan____a,I'd like to see Ngati Toa and ancestors of Te Rauparaha send a cease and desist letter to these clowns. That's a go fund me I'd donate to! https://t.co/nNUUn9ZFKu,0,0,,
1059394586429218816,2018-11-05 10:38:46,timtoez09,"@espn that is NOT their haka, sort your incorrect caption out. Americans stay stealing from indigenous people 🙄 https://t.co/t9DoiWvirW",0,0,,
1059406560852500480,2018-11-05 11:26:21,Lunarockeeblue,😹😹😹 LSU haka is it? 😮😮😮😹😹😹 https://t.co/c0CES7lVJa,0,0,,
1059406886406107136,2018-11-05 11:27:39,_BentleyCoop,Did all that to get blown out 🤣🤣 https://t.co/ZBR3nhFG4Z,0,0,,
1059409685458096128,2018-11-05 11:38:46,JawnySack,These people are pathetic sell outs but you ain’t hear that from me https://t.co/CJYn5SGp4r,0,0,,
1059414303089004544,2018-11-05 11:57:07,Edlauren11,It’s not the LSU haka but still fire https://t.co/gRzEAPNVsL,0,0,,
1059416458545946624,2018-11-05 12:05:41,spideyboii_,@espn **Māori Haka https://t.co/gBto5Ms0hR,0,0,,
1059423666906284032,2018-11-05 12:34:19,obiaura,"Why do y’all love to try and gentrify everything , ESPN stay in your lane the Haka isn’t from LSU https://t.co/b7tJmjxy2l",0,0,,
1059423734631747584,2018-11-05 12:34:36,SqueenixVibes,All this just to score no points https://t.co/cbUXEIVYPP,0,0,,
1059425549070798848,2018-11-05 12:41:48,dlynch_55,Maybe just maybe if the whole LSU team does this before the bama games we will win! https://t.co/PQZfyqUi7Y,6,0,,
1059430380598632453,2018-11-05 13:01:00,BloggedByRain,????????????? https://t.co/q20TRLfEjX,0,1,"Douglasville, GA, United States","{'type': 'Polygon', 'coordinates': [[[-84.7948142, 33.688539], [-84.6335097, 33.688539], [-84.6335097, 33.784073], [-84.7948142, 33.784073]]]}"
1059438239155712001,2018-11-05 13:32:14,Ingridium,Act like you heard @BeulahKoale (and thousands of RT's supporting his assertion) and apologize for this egregious misappropriation of culture... as many times as needed. Thanks @espn https://t.co/50LXBbfc3R,0,0,,
1059440999410421760,2018-11-05 13:43:12,sunflowrsupreme,Tone deaf as hell. https://t.co/NQaNLFyUQ4,0,0,,
1059443020846825472,2018-11-05 13:51:14,watchyourblack,@espn @landryyy14 Did y’all see lil man behind number 91 though? He was gettin it!!,0,0,,
1059445691779563520,2018-11-05 14:01:51,zen_yatta_,There's a video of me doing this dance somewhere lmfaoo https://t.co/CBi26yyOrb,0,0,,
1059446166801301504,2018-11-05 14:03:44,Jabari305,Yet people think African people didn’t lay roots in Asia and the pacific islands... https://t.co/fzyw8mBfHL,0,0,,
1059449540737163265,2018-11-05 14:17:08,ElleChanel,The little boy in the middle was doing it too 🤗 https://t.co/4UPi4Yodoi,1,0,,
1059450262006390784,2018-11-05 14:20:00,She_Acts,"Got Me In My Feelings Like 

Check the lil Boy In The Back #TheFuture https://t.co/GUb9FXqCXZ",0,0,,
1059450606123925506,2018-11-05 14:21:22,Jenevyy,I'm legit having the haka done at my wedding https://t.co/DYImxGGYOx,0,0,,
1059451483840827393,2018-11-05 14:24:52,Lindsvy,This gets me so hype every time ! https://t.co/cWFi0jzqdp,2,0,,
