"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"Sixblooms1";"Sixblooms";"1052702685487599617";"1058941935841394688";"/Sixblooms1/status/1058941935841394688";"2018-11-04 04:40:06";1541306406;"Love love love the Haka!!!https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Love love love the Haka!!!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/hGxnUAcvZV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"riccyfontaine";"Cutthroat South.";"793045292";"1058941063220449280";"/riccyfontaine/status/1058941063220449280";"2018-11-04 04:36:38";1541306198;"i really want a hawaiian baby mamahttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">i really want a hawaiian baby mama<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/KRWyZLoeVx"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"amandaeloe";"Amanda Loeffler";"1317504991";"1058940150531543040";"/amandaeloe/status/1058940150531543040";"2018-11-04 04:33:00";1541305980;"Okaaayyy I see that sign in the back KINE TINGZ yessaaaaah https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Okaaayyy I see that sign in the back KINE TINGZ yessaaaaah <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""🙌🏽"" aria-label=""Emoji: Person raising both hands in celebration (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64c-1f3fd.png"" title=""Person raising both hands in celebration (medium skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/d8M1kSY3hC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";6;0;1;True;False;"";"[]"
"Word2myKnicks";"🐺WoΛfOfNewYork🇺🇸";"127999781";"1058940062400946177";"/Word2myKnicks/status/1058940062400946177";"2018-11-04 04:32:39";1541305959;"Everytime i see this >>>>https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Everytime i see this &gt;&gt;&gt;&gt;<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/3hqqzZx8PV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"McCartneyW21";"BIG Gray Guy";"4175753973";"1058939650071543808";"/McCartneyW21/status/1058939650071543808";"2018-11-04 04:31:01";1541305861;"Update: it didn’t helphttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Update: it didn’t help<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/iEQf1XDXvK"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"JamilxRiches";"Stewie Stu♛";"211364809";"1058938204953358337";"/JamilxRiches/status/1058938204953358337";"2018-11-04 04:25:16";1541305516;"Idgaf what anybody say if you don’t get hyped when a poly start the haka it’s something deadass wrong wit youhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Idgaf what anybody say if you don’t get hyped when a poly start the haka it’s something deadass wrong wit you<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/m8VYZqs3mf"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;1;1;True;False;"";"[]"
"alu911";"Aluanu Moore";"26073260";"1058935900879626240";"/alu911/status/1058935900879626240";"2018-11-04 04:16:07";1541304967;"https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/3HjzcfUpky"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"coach_Mundy05";"Mike";"2586719834";"1058935005001535488";"/coach_Mundy05/status/1058935005001535488";"2018-11-04 04:12:33";1541304753;"Gotta love this! Way to Start a BIGG GAME https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Gotta love this! Way to Start a BIGG GAME <img alt=""💪🏾"" aria-label=""Emoji: Flexed biceps (medium dark skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4aa-1f3fe.png"" title=""Flexed biceps (medium dark skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/e5IaridDWi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"MiguelH0197";"⚜️Miguel Hernandez⚜️";"560832151";"1058934104513634306";"/MiguelH0197/status/1058934104513634306";"2018-11-04 04:08:59";1541304539;"Too bad they got spankedhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Too bad they got spanked<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/7BlhsqwsAO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"j_atuatasi";"🇦🇸💲🩸";"3150738522";"1058931975455559680";"/j_atuatasi/status/1058931975455559680";"2018-11-04 04:00:31";1541304031;"https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><img alt=""✊🏽"" aria-label=""Emoji: Raised fist (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/270a-1f3fd.png"" title=""Raised fist (medium skin tone)""/><img alt=""🎒"" aria-label=""Emoji: School satchel"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f392.png"" title=""School satchel""/><img alt=""🙏🏽"" aria-label=""Emoji: Person with folded hands (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fd.png"" title=""Person with folded hands (medium skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/6Kbq4ngiYR"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"LandlordZk";"Arthur Morgan";"429049832";"1058929107046727685";"/LandlordZk/status/1058929107046727685";"2018-11-04 03:49:07";1541303347;"And then they went and got smacked 29-0 https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">And then they went and got smacked 29-0 <img alt=""🤦🏽‍♂️"" aria-label=""Emoji: Man facepalming (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f926-1f3fd-200d-2642-fe0f.png"" title=""Man facepalming (medium skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/gECvPVgq3L"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"WeddingsbyAllie";"Weddings by AllieLLC";"37241661";"1058928903773929473";"/WeddingsbyAllie/status/1058928903773929473";"2018-11-04 03:48:19";1541303299;"Wish this would have worked this time. Still cool though!  #LSUhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Wish this would have worked this time. Still cool though! <img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/><img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LSU?src=hash""><s>#</s><b>LSU</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/LqoRTYGONj"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"['LSUhttps']";False;"[]";"";1;0;0;False;False;"";"[]"
"aoneill04";"Andrew O'Neill";"2196620130";"1058928752468598784";"/aoneill04/status/1058928752468598784";"2018-11-04 03:47:43";1541303263;"This has to pump anyone up!https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This has to pump anyone up!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/FtXs7umjn3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;1;True;False;"";"[]"
"RPMSports18";"Renato";"166860265";"1058928590375542784";"/RPMSports18/status/1058928590375542784";"2018-11-04 03:47:04";1541303224;"Alabama and Nick Saban are more intimidating than a Hawaiian Haka. Think about that.https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Alabama and Nick Saban are more intimidating than a Hawaiian Haka. Think about that.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/b3Z7LGb2lp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"JosephNavarro00";"Joe Navarro";"759628550664130560";"1058927204657115136";"/JosephNavarro00/status/1058927204657115136";"2018-11-04 03:41:34";1541302894;"How’d that work out for them https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">How’d that work out for them <img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/bFkZFCCaIO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"400_TB";"TB™";"3176910324";"1058927183073181696";"/400_TB/status/1058927183073181696";"2018-11-04 03:41:29";1541302889;"Nopehttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Nope<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/nmQ1cV07Gi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"JetSetterss";"David Coates";"70270092";"1058927121136078848";"/JetSetterss/status/1058927121136078848";"2018-11-04 03:41:14";1541302874;"https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><img alt=""🤙🏽"" aria-label=""Emoji: Call me hand (medium skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f919-1f3fd.png"" title=""Call me hand (medium skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/VGI74DnH0M"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"LilKico_";"ATB Kico🥶";"2707659800";"1058926663667306498";"/LilKico_/status/1058926663667306498";"2018-11-04 03:39:25";1541302765;"CHEEE-WHOOOO https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">CHEEE-WHOOOO <img alt=""🗣"" aria-label=""Emoji: Speaking head in silhouette"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"" title=""Speaking head in silhouette""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/KICX3bKrKl"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"KiingZaach_94";"Zach💞JonalynDeijah";"3328009692";"1058926437070065664";"/KiingZaach_94/status/1058926437070065664";"2018-11-04 03:38:31";1541302711;"Proud to be Polynesian https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Proud to be Polynesian <img alt=""💯"" aria-label=""Emoji: Hundred points symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4af.png"" title=""Hundred points symbol""/><img alt=""💯"" aria-label=""Emoji: Hundred points symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4af.png"" title=""Hundred points symbol""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/2qATihuy6S"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"down_the_gooch_";"𝟐𝟎 𝔍𝔬𝔢𝔩 𝔓𝔣𝔢𝔦𝔣𝔢𝔯 𝟐𝟎";"3175199226";"1058925678916063234";"/down_the_gooch_/status/1058925678916063234";"2018-11-04 03:35:30";1541302530;"I’m going for Bama, but this is hype as fuck!!!!https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I’m going for Bama, but this is hype as fuck!!!!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/Y0NRssh8f2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"CortrezColbert";"Cortrez Colbert";"304803952";"1058924916811161602";"/CortrezColbert/status/1058924916811161602";"2018-11-04 03:32:28";1541302348;"That boy playing for the culture https://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">That boy playing for the culture <img alt=""🔥"" aria-label=""Emoji: Fire"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f525.png"" title=""Fire""/><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/CCTYg7kse1"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";1;0;0;False;False;"";"[]"
"garretShur";"G$izzle";"958527451382140929";"1058924670899154945";"/garretShur/status/1058924670899154945";"2018-11-04 03:31:30";1541302290;"Lhttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und"">L<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/YY2XLOyp28"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"Sandellaaa";"jake";"827558060";"1058924658328711168";"/Sandellaaa/status/1058924658328711168";"2018-11-04 03:31:27";1541302287;"Still couldn’t scorehttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Still couldn’t score<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/avldhfRH6N"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"nathanc929";"LCOYOTE";"2161343480";"1058924167712501761";"/nathanc929/status/1058924167712501761";"2018-11-04 03:29:30";1541302170;"This is moments you gotta lovehttps://twitter.com/espn/status/1058853098108739584 …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is moments you gotta love<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/espn/status/1058853098108739584"" dir=""ltr"" href=""https://t.co/dLbpwprYBY"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/espn/status/1058853098108739584""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/espn/status/10</span><span class=""invisible"">58853098108739584</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://twitter.com/espn/status/1058853098108739584']";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
